id,symbol,price,qty,status,lastUpdate
6798,CRM,1744.47674,3672,PENDING,2024-12-28T12:23:17
6799,NFLX,1214.70049,6343,ACTIVE,2024-12-28T12:23:18
6800,ROBO,811.88657,8126,NORMAL,2024-12-28T12:23:19
6801,MMM,727.60506,4770,NORMAL,2024-12-28T12:23:20
6802,QCOM,820.59246,5580,NORMAL,2024-12-28T12:23:21
6803,OKTA,1548.53108,8917,PENDING,2024-12-28T12:23:22
6804,XLNX,2087.08408,6860,ALERT,2024-12-28T12:23:23
6805,ABNB,2165.11422,7217,NORMAL,2024-12-28T12:23:24
6806,CVS,1329.10412,2316,ALERT,2024-12-28T12:23:25
6807,LMT,2419.06692,4492,CLOSED,2024-12-28T12:23:26
6808,VRTX,496.17657,552,CLOSED,2024-12-28T12:23:27
6809,LUMN,2411.92691,3145,NORMAL,2024-12-28T12:23:28
6810,XLV,270.42557,4225,ACTIVE,2024-12-28T12:23:29
6811,COF,2322.01856,5918,CLOSED,2024-12-28T12:23:30
6812,MOH,2095.43406,4081,ALERT,2024-12-28T12:23:31
6813,UNG,448.93378,9779,PENDING,2024-12-28T12:23:32
6814,BOTZ,1894.47286,7664,ALERT,2024-12-28T12:23:33
6815,XOM,1505.97527,6481,PENDING,2024-12-28T12:23:34
6816,COIN,1079.89458,8534,CLOSED,2024-12-28T12:23:35
6817,REGN,1504.39702,2955,PENDING,2024-12-28T12:23:36
6818,SMH,1548.65019,9186,ALERT,2024-12-28T12:23:37
6819,LUV,2203.15094,9912,PENDING,2024-12-28T12:23:38
6820,GILD,49.55272,7112,ALERT,2024-12-28T12:23:39
6821,NOC,2297.46681,5611,CLOSED,2024-12-28T12:23:40
6822,UNH,383.26409,2146,ALERT,2024-12-28T12:23:41
6823,NSC,467.37974,6269,ACTIVE,2024-12-28T12:23:42
6824,LYFT,220.87659,5419,PENDING,2024-12-28T12:23:43
6825,KLAC,811.05164,7106,ALERT,2024-12-28T12:23:44
6826,BAC,896.83995,9641,NORMAL,2024-12-28T12:23:45
6827,NSC,1761.25399,9624,NORMAL,2024-12-28T12:23:46
6828,ARKK,2119.77024,8296,ACTIVE,2024-12-28T12:23:47
6829,XEL,56.91137,5829,NORMAL,2024-12-28T12:23:48
6830,UPS,2034.37285,7054,PENDING,2024-12-28T12:23:49
6831,CHTR,2164.73359,4709,NORMAL,2024-12-28T12:23:50
6832,ORCL,1238.50436,6782,NORMAL,2024-12-28T12:23:51
6833,LUMN,658.33742,2367,NORMAL,2024-12-28T12:23:52
6834,CP,2107.49751,2556,CLOSED,2024-12-28T12:23:53
6835,SNPS,378.03249,4866,ACTIVE,2024-12-28T12:23:54
6836,DPZ,88.90035,5798,ACTIVE,2024-12-28T12:23:55
6837,CAT,2173.24136,8936,NORMAL,2024-12-28T12:23:56
6838,MA,2114.53487,1817,CLOSED,2024-12-28T12:23:57
6839,DE,1150.92197,9376,ACTIVE,2024-12-28T12:23:58
6840,LCID,2219.18836,6465,NORMAL,2024-12-28T12:23:59
6841,HUM,718.94973,6896,ACTIVE,2024-12-28T12:24:00
6842,CRM,981.84013,6622,NORMAL,2024-12-28T12:24:01
6843,MOH,1806.81895,8845,PENDING,2024-12-28T12:24:02
6844,SBUX,2145.06217,7818,NORMAL,2024-12-28T12:24:03
6845,TSLA,1098.18785,2269,CLOSED,2024-12-28T12:24:04
6846,AAPL,61.56406,222,ALERT,2024-12-28T12:24:05
6847,BMY,1238.65720,9996,ACTIVE,2024-12-28T12:24:06
6848,AWK,1919.08142,949,NORMAL,2024-12-28T12:24:07
6849,WEC,1174.31081,9346,NORMAL,2024-12-28T12:24:08
6850,USO,145.99414,6882,ACTIVE,2024-12-28T12:24:09
6851,XLI,1642.78839,6138,PENDING,2024-12-28T12:24:10
6852,AMT,139.49511,3039,ALERT,2024-12-28T12:24:11
6853,JBLU,1498.05019,6148,ACTIVE,2024-12-28T12:24:12
6854,COIN,2128.85801,2677,NORMAL,2024-12-28T12:24:13
6855,DUK,1142.30107,9927,PENDING,2024-12-28T12:24:14
6856,VWO,1717.49657,7055,PENDING,2024-12-28T12:24:15
6857,DVN,1009.45483,9017,PENDING,2024-12-28T12:24:16
6858,ZM,1258.61359,4127,NORMAL,2024-12-28T12:24:17
6859,GOOGL,1817.48940,5192,ALERT,2024-12-28T12:24:18
6860,VEA,1281.91314,5324,PENDING,2024-12-28T12:24:19
6861,DIS,1205.53189,3194,ALERT,2024-12-28T12:24:20
6862,CDNS,728.72731,7684,PENDING,2024-12-28T12:24:21
6863,WEC,1257.61466,4866,CLOSED,2024-12-28T12:24:22
6864,HUBS,1567.20826,5987,PENDING,2024-12-28T12:24:23
6865,CRM,217.03270,9713,CLOSED,2024-12-28T12:24:24
6866,DIS,1042.53271,8923,CLOSED,2024-12-28T12:24:25
6867,MDB,1558.08391,5462,ALERT,2024-12-28T12:24:26
6868,DASH,46.31502,1086,PENDING,2024-12-28T12:24:27
6869,COF,1868.49056,2741,ALERT,2024-12-28T12:24:28
6870,LUMN,1534.81253,3839,ACTIVE,2024-12-28T12:24:29
6871,TFC,1832.93869,4214,CLOSED,2024-12-28T12:24:30
6872,VRTX,21.45091,6892,ACTIVE,2024-12-28T12:24:31
6873,UAL,873.48208,5239,ALERT,2024-12-28T12:24:32
6874,DOCU,1134.71610,2910,NORMAL,2024-12-28T12:24:33
6875,LCID,266.73282,9506,CLOSED,2024-12-28T12:24:34
6876,WMT,398.61871,2325,PENDING,2024-12-28T12:24:35
6877,ARKG,1271.01422,4807,NORMAL,2024-12-28T12:24:36
6878,VWO,763.19419,1437,CLOSED,2024-12-28T12:24:37
6879,SNPS,1758.03418,8121,CLOSED,2024-12-28T12:24:38
6880,LULU,436.91596,8989,ALERT,2024-12-28T12:24:39
6881,MRNA,526.62868,6076,ALERT,2024-12-28T12:24:40
6882,LUMN,1171.90612,8777,PENDING,2024-12-28T12:24:41
6883,NET,165.76083,3322,ACTIVE,2024-12-28T12:24:42
6884,VWO,410.92108,9923,ALERT,2024-12-28T12:24:43
6885,CNI,1406.01999,760,ACTIVE,2024-12-28T12:24:44
6886,DUK,1763.85380,9730,PENDING,2024-12-28T12:24:45
6887,VRTX,589.93379,4415,NORMAL,2024-12-28T12:24:46
6888,ROBO,20.92321,1917,CLOSED,2024-12-28T12:24:47
6889,MRVL,487.33874,3960,ALERT,2024-12-28T12:24:48
6890,VRTX,2475.98545,5605,PENDING,2024-12-28T12:24:49
6891,DASH,1921.04848,5867,ALERT,2024-12-28T12:24:50
6892,ARKG,2210.81027,3727,PENDING,2024-12-28T12:24:51
6893,SQ,1601.42475,9490,ALERT,2024-12-28T12:24:52
6894,DUK,1109.38366,7895,ACTIVE,2024-12-28T12:24:53
6895,SNPS,1455.39487,4120,ACTIVE,2024-12-28T12:24:54
6896,ROKU,1529.94349,9714,PENDING,2024-12-28T12:24:55
6897,SPLK,106.43128,4247,CLOSED,2024-12-28T12:24:56
6898,UBER,831.91383,9435,PENDING,2024-12-28T12:24:57
6899,SPLK,1676.57038,8261,PENDING,2024-12-28T12:24:58
6900,NOC,490.70694,2441,ACTIVE,2024-12-28T12:24:59
6901,XPEV,488.30665,6083,ACTIVE,2024-12-28T12:25:00
6902,DFS,941.13680,6751,ALERT,2024-12-28T12:25:01
6903,SO,104.75838,3709,PENDING,2024-12-28T12:25:02
6904,CRWD,2439.06244,8670,CLOSED,2024-12-28T12:25:03
6905,SMH,487.60068,1102,CLOSED,2024-12-28T12:25:04
6906,DPZ,1723.10830,5143,CLOSED,2024-12-28T12:25:05
6907,MCO,1820.22200,5998,CLOSED,2024-12-28T12:25:06
6908,PINS,2239.72330,5456,PENDING,2024-12-28T12:25:07
6909,WMT,395.96233,4430,PENDING,2024-12-28T12:25:08
6910,CCI,150.82569,7074,PENDING,2024-12-28T12:25:09
6911,AWK,1613.47624,3223,NORMAL,2024-12-28T12:25:10
6912,GE,1185.16055,5436,ACTIVE,2024-12-28T12:25:11
6913,BOTZ,393.20130,4709,ALERT,2024-12-28T12:25:12
6914,BA,259.58165,2848,NORMAL,2024-12-28T12:25:13
6915,DOCU,1663.92146,1980,NORMAL,2024-12-28T12:25:14
6916,SQ,1570.77406,1490,CLOSED,2024-12-28T12:25:15
6917,ARKW,975.26372,2136,PENDING,2024-12-28T12:25:16
6918,PG,2109.44206,1934,PENDING,2024-12-28T12:25:17
6919,GOOGL,517.70301,6255,PENDING,2024-12-28T12:25:18
6920,TSM,761.15498,9931,CLOSED,2024-12-28T12:25:19
6921,QQQ,355.47131,1381,CLOSED,2024-12-28T12:25:20
6922,BAC,1230.43478,5870,NORMAL,2024-12-28T12:25:21
6923,SLB,1798.66952,6199,PENDING,2024-12-28T12:25:22
6924,AVGO,1244.91780,4777,ACTIVE,2024-12-28T12:25:23
6925,GOOGL,1618.49551,6384,PENDING,2024-12-28T12:25:24
6926,PATH,1917.92018,9532,NORMAL,2024-12-28T12:25:25
6927,AXP,819.72102,5929,ACTIVE,2024-12-28T12:25:26
6928,SOXX,1497.41573,6096,ALERT,2024-12-28T12:25:27
6929,AMGN,1187.87599,2959,PENDING,2024-12-28T12:25:28
6930,SNPS,215.19763,3062,PENDING,2024-12-28T12:25:29
6931,EQIX,238.14165,6676,CLOSED,2024-12-28T12:25:30
6932,MDB,346.57396,7525,PENDING,2024-12-28T12:25:31
6933,XLP,2380.81522,3616,ALERT,2024-12-28T12:25:32
6934,INTC,2277.86522,8165,PENDING,2024-12-28T12:25:33
6935,XLY,1454.20528,7957,ALERT,2024-12-28T12:25:34
6936,EXC,1064.25390,7124,ACTIVE,2024-12-28T12:25:35
6937,NFLX,2167.38847,3579,CLOSED,2024-12-28T12:25:36
6938,PFE,170.50514,2699,PENDING,2024-12-28T12:25:37
6939,AWK,11.62529,2715,NORMAL,2024-12-28T12:25:38
6940,GLD,1985.97360,4162,ALERT,2024-12-28T12:25:39
6941,CI,1703.31575,849,ACTIVE,2024-12-28T12:25:40
6942,GD,2268.21240,6559,PENDING,2024-12-28T12:25:41
6943,BAC,920.55573,6548,ACTIVE,2024-12-28T12:25:42
6944,HUM,1513.81913,7392,ALERT,2024-12-28T12:25:43
6945,WFC,1478.95468,6130,CLOSED,2024-12-28T12:25:44
6946,MRVL,1350.81270,5661,ACTIVE,2024-12-28T12:25:45
6947,DASH,746.04700,837,PENDING,2024-12-28T12:25:46
6948,UNH,2389.18371,8047,ALERT,2024-12-28T12:25:47
6949,MDB,1241.56516,777,PENDING,2024-12-28T12:25:48
6950,TSLA,2394.66913,2437,NORMAL,2024-12-28T12:25:49
6951,XLY,649.77730,5875,CLOSED,2024-12-28T12:25:50
6952,ROBO,1589.05404,4866,PENDING,2024-12-28T12:25:51
6953,TXN,547.03590,7063,ALERT,2024-12-28T12:25:52
6954,XLK,1673.21435,4794,ALERT,2024-12-28T12:25:53
6955,AAPL,470.72201,3183,ACTIVE,2024-12-28T12:25:54
6956,LMT,2458.61905,3051,ACTIVE,2024-12-28T12:25:55
6957,SNPS,1772.24211,1581,ACTIVE,2024-12-28T12:25:56
6958,TLT,664.12639,1786,ACTIVE,2024-12-28T12:25:57
6959,ED,1249.01017,5132,ALERT,2024-12-28T12:25:58
6960,XOM,2394.71902,6607,ALERT,2024-12-28T12:25:59
6961,MU,1548.87715,1837,ALERT,2024-12-28T12:26:00
6962,COP,1314.41358,7494,CLOSED,2024-12-28T12:26:01
6963,EOG,1277.11882,4537,NORMAL,2024-12-28T12:26:02
6964,LUMN,1424.74117,8033,ALERT,2024-12-28T12:26:03
6965,COF,1833.24137,8793,ALERT,2024-12-28T12:26:04
6966,ORCL,1812.05347,3939,PENDING,2024-12-28T12:26:05
6967,CRM,2139.88040,5888,PENDING,2024-12-28T12:26:06
6968,CSX,1546.67564,2128,ACTIVE,2024-12-28T12:26:07
6969,AEP,1721.11102,7447,NORMAL,2024-12-28T12:26:08
6970,JPM,66.29429,623,ACTIVE,2024-12-28T12:26:09
6971,ELV,275.99592,9289,NORMAL,2024-12-28T12:26:10
6972,ADI,98.62647,2774,ACTIVE,2024-12-28T12:26:11
6973,ASML,1554.47504,6995,PENDING,2024-12-28T12:26:12
6974,MRNA,2001.57631,9175,ACTIVE,2024-12-28T12:26:13
6975,MRNA,1452.74289,6037,NORMAL,2024-12-28T12:26:14
6976,SBUX,1957.39185,9579,CLOSED,2024-12-28T12:26:15
6977,BOTZ,1441.75746,1876,ACTIVE,2024-12-28T12:26:16
6978,WDAY,448.92294,6639,ALERT,2024-12-28T12:26:17
6979,HUM,1660.43909,7364,ACTIVE,2024-12-28T12:26:18
6980,TWTR,1482.36329,2887,PENDING,2024-12-28T12:26:19
6981,SO,1294.01844,6109,CLOSED,2024-12-28T12:26:20
6982,TMUS,670.43119,8799,ACTIVE,2024-12-28T12:26:21
6983,CMG,1899.25677,1177,NORMAL,2024-12-28T12:26:22
6984,CSX,1151.64043,9524,NORMAL,2024-12-28T12:26:23
6985,F,1419.78850,2433,CLOSED,2024-12-28T12:26:24
6986,HACK,1784.41418,7874,CLOSED,2024-12-28T12:26:25
6987,TFC,1117.52244,121,NORMAL,2024-12-28T12:26:26
6988,MS,1449.30906,2629,CLOSED,2024-12-28T12:26:27
6989,MCO,2468.15359,5545,NORMAL,2024-12-28T12:26:28
6990,HAL,2070.33396,1885,NORMAL,2024-12-28T12:26:29
6991,XLRE,1209.30104,5636,ACTIVE,2024-12-28T12:26:30
6992,TSM,1329.38459,5317,ALERT,2024-12-28T12:26:31
6993,TM,144.77400,1925,CLOSED,2024-12-28T12:26:32
6994,USB,1921.79552,4975,ACTIVE,2024-12-28T12:26:33
6995,NOW,1453.52924,9412,PENDING,2024-12-28T12:26:34
6996,XLI,918.81726,5457,ACTIVE,2024-12-28T12:26:35
6997,FTNT,2067.31218,884,NORMAL,2024-12-28T12:26:36
6998,HD,373.78316,2763,ALERT,2024-12-28T12:26:37
6999,MCO,541.71978,5803,ACTIVE,2024-12-28T12:26:38
7000,ED,1233.17653,7773,CLOSED,2024-12-28T12:26:39
7001,BIIB,2177.79201,7374,PENDING,2024-12-28T12:26:40
7002,CHTR,568.51558,477,NORMAL,2024-12-28T12:26:41
7003,TLT,1827.14991,4099,NORMAL,2024-12-28T12:26:42
7004,JBLU,1138.72363,200,ACTIVE,2024-12-28T12:26:43
7005,GM,1131.64456,5168,NORMAL,2024-12-28T12:26:44
7006,NOW,1724.57981,1868,ACTIVE,2024-12-28T12:26:45
7007,CNC,724.87302,6865,PENDING,2024-12-28T12:26:46
7008,WMT,1665.04555,8231,CLOSED,2024-12-28T12:26:47
7009,LULU,713.23484,6928,PENDING,2024-12-28T12:26:48
7010,BOTZ,2295.98302,1749,PENDING,2024-12-28T12:26:49
7011,TSM,1489.96796,5468,CLOSED,2024-12-28T12:26:50
7012,XLE,2368.90615,438,PENDING,2024-12-28T12:26:51
7013,AMT,1302.19251,2090,NORMAL,2024-12-28T12:26:52
7014,SNPS,1585.33105,4833,ALERT,2024-12-28T12:26:53
7015,PFE,1897.39153,3972,NORMAL,2024-12-28T12:26:54
7016,XLY,201.01350,7343,ALERT,2024-12-28T12:26:55
7017,PFE,2159.59128,2544,ALERT,2024-12-28T12:26:56
7018,SLB,311.85464,8607,PENDING,2024-12-28T12:26:57
7019,ZS,1902.71266,5761,ALERT,2024-12-28T12:26:58
7020,XLC,868.12642,7150,PENDING,2024-12-28T12:26:59
7021,EXC,458.05038,6473,CLOSED,2024-12-28T12:27:00
7022,BKR,1342.61494,4654,NORMAL,2024-12-28T12:27:01
7023,SPLK,2077.78784,191,CLOSED,2024-12-28T12:27:02
7024,NOC,2196.05234,5483,NORMAL,2024-12-28T12:27:03
7025,NEE,2102.79330,2613,ALERT,2024-12-28T12:27:04
7026,META,666.19357,9812,NORMAL,2024-12-28T12:27:05
7027,COP,609.58147,6912,CLOSED,2024-12-28T12:27:06
7028,TLT,128.20132,4480,ALERT,2024-12-28T12:27:07
7029,SPGI,2076.71970,5954,ACTIVE,2024-12-28T12:27:08
7030,DOCU,852.00283,3186,NORMAL,2024-12-28T12:27:09
7031,T,652.40106,822,PENDING,2024-12-28T12:27:10
7032,BIIB,512.05401,1539,PENDING,2024-12-28T12:27:11
7033,ZM,348.68924,622,CLOSED,2024-12-28T12:27:12
7034,PANW,1668.58985,6522,PENDING,2024-12-28T12:27:13
7035,XLNX,2002.28064,3011,NORMAL,2024-12-28T12:27:14
7036,VTI,1130.94531,7000,CLOSED,2024-12-28T12:27:15
7037,LULU,2313.47911,2944,CLOSED,2024-12-28T12:27:16
7038,AMAT,934.96614,4315,ACTIVE,2024-12-28T12:27:17
7039,XLV,968.88060,4535,ACTIVE,2024-12-28T12:27:18
7040,ROBO,1742.32285,9499,NORMAL,2024-12-28T12:27:19
7041,ASML,1868.31397,603,ALERT,2024-12-28T12:27:20
7042,UNP,974.39132,5860,PENDING,2024-12-28T12:27:21
7043,AMGN,791.40229,7633,PENDING,2024-12-28T12:27:22
7044,IWM,1736.65945,4512,ALERT,2024-12-28T12:27:23
7045,TMUS,1463.49628,716,ALERT,2024-12-28T12:27:24
7046,BAC,2331.91272,7680,ACTIVE,2024-12-28T12:27:25
7047,SMH,2157.72893,7507,PENDING,2024-12-28T12:27:26
7048,CNC,503.75498,6219,PENDING,2024-12-28T12:27:27
7049,VWO,1741.90308,5868,CLOSED,2024-12-28T12:27:28
7050,MCO,988.81316,4040,CLOSED,2024-12-28T12:27:29
7051,ASML,1203.04389,3973,PENDING,2024-12-28T12:27:30
7052,BMY,135.89932,1857,NORMAL,2024-12-28T12:27:31
7053,AMZN,888.20827,4433,ALERT,2024-12-28T12:27:32
7054,XLC,2461.31756,3053,CLOSED,2024-12-28T12:27:33
7055,USO,1634.69877,5719,CLOSED,2024-12-28T12:27:34
7056,V,970.71728,3855,CLOSED,2024-12-28T12:27:35
7057,TM,1056.38627,7142,ALERT,2024-12-28T12:27:36
7058,QTUM,882.50623,8715,CLOSED,2024-12-28T12:27:37
7059,NFLX,1354.43860,3245,NORMAL,2024-12-28T12:27:38
7060,GOOGL,815.01340,1974,ALERT,2024-12-28T12:27:39
7061,EQIX,1718.72586,9455,CLOSED,2024-12-28T12:27:40
7062,KLAC,315.80690,7498,NORMAL,2024-12-28T12:27:41
7063,XLK,274.42471,6083,NORMAL,2024-12-28T12:27:42
7064,DLR,305.92480,1909,NORMAL,2024-12-28T12:27:43
7065,AVGO,1837.43886,6724,CLOSED,2024-12-28T12:27:44
7066,DIA,1283.36859,1197,ALERT,2024-12-28T12:27:45
7067,TLT,1834.34622,630,PENDING,2024-12-28T12:27:46
7068,NKE,1547.66756,565,PENDING,2024-12-28T12:27:47
7069,LUMN,836.68525,4677,NORMAL,2024-12-28T12:27:48
7070,XPEV,167.38055,3683,ALERT,2024-12-28T12:27:49
7071,PFE,1641.51367,1563,ACTIVE,2024-12-28T12:27:50
7072,BA,2344.94658,6887,ACTIVE,2024-12-28T12:27:51
7073,GS,486.06760,5432,PENDING,2024-12-28T12:27:52
7074,NFLX,2425.68689,683,CLOSED,2024-12-28T12:27:53
7075,BIIB,2391.59706,7099,CLOSED,2024-12-28T12:27:54
7076,DDOG,678.17442,7031,CLOSED,2024-12-28T12:27:55
7077,IBM,2384.73700,5830,NORMAL,2024-12-28T12:27:56
7078,DIA,1706.69891,8795,CLOSED,2024-12-28T12:27:57
7079,CRWD,409.36941,9216,ACTIVE,2024-12-28T12:27:58
7080,AMT,417.68301,6510,CLOSED,2024-12-28T12:27:59
7081,JNJ,1931.24407,5433,NORMAL,2024-12-28T12:28:00
7082,VWO,1564.15780,5034,PENDING,2024-12-28T12:28:01
7083,NSC,2486.98389,848,ACTIVE,2024-12-28T12:28:02
7084,INTC,409.81309,8421,ALERT,2024-12-28T12:28:03
7085,ROKU,403.42012,6942,ALERT,2024-12-28T12:28:04
7086,XLY,1226.35310,7726,NORMAL,2024-12-28T12:28:05
7087,EXC,531.55303,9863,CLOSED,2024-12-28T12:28:06
7088,XLNX,2088.64209,2507,ACTIVE,2024-12-28T12:28:07
7089,MOH,162.91267,2750,NORMAL,2024-12-28T12:28:08
7090,TFC,501.23192,5893,ACTIVE,2024-12-28T12:28:09
7091,LUV,656.00553,6806,NORMAL,2024-12-28T12:28:10
7092,BND,2364.57640,6050,ALERT,2024-12-28T12:28:11
7093,XLP,617.27904,4437,PENDING,2024-12-28T12:28:12
7094,NOW,1617.99535,1753,ALERT,2024-12-28T12:28:13
7095,CRM,1160.42413,944,ACTIVE,2024-12-28T12:28:14
7096,EOG,6.86063,6651,ACTIVE,2024-12-28T12:28:15
7097,XLC,423.47859,8689,NORMAL,2024-12-28T12:28:16
7098,UNG,1942.18548,7461,ALERT,2024-12-28T12:28:17
7099,ARKQ,1818.45337,7406,ACTIVE,2024-12-28T12:28:18
7100,SQ,1144.04936,676,ALERT,2024-12-28T12:28:19
7101,PINS,1706.73103,3049,NORMAL,2024-12-28T12:28:20
7102,CCI,1026.80882,2524,NORMAL,2024-12-28T12:28:21
7103,AMZN,980.77313,3627,CLOSED,2024-12-28T12:28:22
7104,VOO,2348.69641,3906,ACTIVE,2024-12-28T12:28:23
7105,LRCX,2.30339,8933,ACTIVE,2024-12-28T12:28:24
7106,GLD,468.48858,8194,ACTIVE,2024-12-28T12:28:25
7107,BNTX,150.62219,5194,ALERT,2024-12-28T12:28:26
7108,CME,2495.45742,4864,PENDING,2024-12-28T12:28:27
7109,VTI,2078.74018,9794,ACTIVE,2024-12-28T12:28:28
7110,LUV,484.96501,2976,ALERT,2024-12-28T12:28:29
7111,BKR,1249.48356,5799,ALERT,2024-12-28T12:28:30
7112,RTX,2187.91620,6780,ALERT,2024-12-28T12:28:31
7113,EXC,1280.41811,6901,CLOSED,2024-12-28T12:28:32
7114,TXN,258.13914,2713,CLOSED,2024-12-28T12:28:33
7115,ZM,1213.35670,6361,NORMAL,2024-12-28T12:28:34
7116,SBUX,1145.98863,6799,NORMAL,2024-12-28T12:28:35
7117,BA,1927.63169,1317,ALERT,2024-12-28T12:28:36
7118,TSM,982.44127,4927,PENDING,2024-12-28T12:28:37
7119,MA,1420.78780,742,ACTIVE,2024-12-28T12:28:38
7120,DE,2494.78257,5766,PENDING,2024-12-28T12:28:39
7121,SPGI,2252.40829,4865,CLOSED,2024-12-28T12:28:40
7122,HAL,620.34018,2269,PENDING,2024-12-28T12:28:41
7123,GM,1753.85826,9460,PENDING,2024-12-28T12:28:42
7124,NOW,633.46224,9582,ALERT,2024-12-28T12:28:43
7125,DIA,1508.73850,8001,NORMAL,2024-12-28T12:28:44
7126,SO,1449.27255,587,CLOSED,2024-12-28T12:28:45
7127,D,908.26797,7057,ALERT,2024-12-28T12:28:46
7128,BIIB,2315.00386,1614,CLOSED,2024-12-28T12:28:47
7129,LI,998.56424,2374,CLOSED,2024-12-28T12:28:48
7130,NEE,843.02705,6370,PENDING,2024-12-28T12:28:49
7131,ED,1548.71877,9167,PENDING,2024-12-28T12:28:50
7132,DIS,564.89347,1714,CLOSED,2024-12-28T12:28:51
7133,ES,1817.46975,3519,PENDING,2024-12-28T12:28:52
7134,AIQ,1977.81008,1833,ACTIVE,2024-12-28T12:28:53
7135,COP,246.78224,4814,PENDING,2024-12-28T12:28:54
7136,CRM,1016.43540,2257,CLOSED,2024-12-28T12:28:55
7137,WMT,531.68793,1844,ALERT,2024-12-28T12:28:56
7138,BOTZ,1370.30158,4318,PENDING,2024-12-28T12:28:57
7139,BIIB,631.86679,813,PENDING,2024-12-28T12:28:58
7140,IBM,837.34099,9948,CLOSED,2024-12-28T12:28:59
7141,CDNS,626.50291,8920,ACTIVE,2024-12-28T12:29:00
7142,LCID,123.74607,4211,ACTIVE,2024-12-28T12:29:01
7143,NIO,5.88853,5816,ACTIVE,2024-12-28T12:29:02
7144,FDX,1997.97732,5994,ACTIVE,2024-12-28T12:29:03
7145,CRM,1448.61688,3153,CLOSED,2024-12-28T12:29:04
7146,VLO,431.49558,1231,CLOSED,2024-12-28T12:29:05
7147,KLAC,1284.04098,7628,NORMAL,2024-12-28T12:29:06
7148,TXN,1840.49348,6269,NORMAL,2024-12-28T12:29:07
7149,HMC,2493.59907,3647,PENDING,2024-12-28T12:29:08
7150,TWTR,945.76608,6562,CLOSED,2024-12-28T12:29:09
7151,OXY,12.24284,2223,CLOSED,2024-12-28T12:29:10
7152,PFE,1129.72055,7318,ALERT,2024-12-28T12:29:11
7153,EXC,666.29004,1941,ACTIVE,2024-12-28T12:29:12
7154,AVGO,1627.49687,4590,CLOSED,2024-12-28T12:29:13
7155,CP,98.02785,5131,NORMAL,2024-12-28T12:29:14
7156,RTX,2463.12512,4001,PENDING,2024-12-28T12:29:15
7157,LRCX,1942.54258,2341,ALERT,2024-12-28T12:29:16
7158,SHOP,897.20731,3277,CLOSED,2024-12-28T12:29:17
7159,NIO,1059.07606,3984,NORMAL,2024-12-28T12:29:18
7160,AXP,799.22181,3097,CLOSED,2024-12-28T12:29:19
7161,WFC,2107.93337,1763,CLOSED,2024-12-28T12:29:20
7162,BAC,831.76855,5600,CLOSED,2024-12-28T12:29:21
7163,AMD,1737.09245,4435,ALERT,2024-12-28T12:29:22
7164,GILD,1430.27933,8822,ACTIVE,2024-12-28T12:29:23
7165,WMT,1534.22784,7171,CLOSED,2024-12-28T12:29:24
7166,OKTA,647.53412,2160,CLOSED,2024-12-28T12:29:25
7167,ADI,623.63341,394,ACTIVE,2024-12-28T12:29:26
7168,SHOP,2384.49260,4186,PENDING,2024-12-28T12:29:27
7169,TGT,2487.45665,1845,ACTIVE,2024-12-28T12:29:28
7170,XLB,2209.49625,9603,CLOSED,2024-12-28T12:29:29
7171,MMM,1052.18227,2605,ACTIVE,2024-12-28T12:29:30
7172,AWK,920.56752,541,NORMAL,2024-12-28T12:29:31
7173,LMT,578.12252,1077,ALERT,2024-12-28T12:29:32
7174,CP,944.04941,9757,PENDING,2024-12-28T12:29:33
7175,UAL,1700.43887,8492,ACTIVE,2024-12-28T12:29:34
7176,SBUX,2267.12543,1927,CLOSED,2024-12-28T12:29:35
7177,GD,391.49710,4405,PENDING,2024-12-28T12:29:36
7178,TFC,73.83237,1631,ACTIVE,2024-12-28T12:29:37
7179,GS,1654.86620,5893,ALERT,2024-12-28T12:29:38
7180,CSX,247.36670,2663,NORMAL,2024-12-28T12:29:39
7181,SHOP,683.82949,2672,PENDING,2024-12-28T12:29:40
7182,BA,1791.77996,6198,ACTIVE,2024-12-28T12:29:41
7183,AAL,1494.57909,365,PENDING,2024-12-28T12:29:42
7184,HMC,676.49471,5753,ALERT,2024-12-28T12:29:43
7185,MU,2002.87418,7370,ALERT,2024-12-28T12:29:44
7186,NVDA,1735.83671,4999,ACTIVE,2024-12-28T12:29:45
7187,CP,330.32453,3576,ALERT,2024-12-28T12:29:46
7188,PFE,2232.90488,5470,ACTIVE,2024-12-28T12:29:47
7189,SCHW,128.72882,5426,NORMAL,2024-12-28T12:29:48
7190,TSM,783.69379,2269,PENDING,2024-12-28T12:29:49
7191,BOTZ,2037.86325,8545,ALERT,2024-12-28T12:29:50
7192,BLK,1086.44245,9720,CLOSED,2024-12-28T12:29:51
7193,FTNT,201.14803,3368,CLOSED,2024-12-28T12:29:52
7194,DASH,76.83499,6997,NORMAL,2024-12-28T12:29:53
7195,CI,1807.76159,3648,NORMAL,2024-12-28T12:29:54
7196,AMT,515.27562,5132,PENDING,2024-12-28T12:29:55
7197,SPLK,1729.40788,5159,NORMAL,2024-12-28T12:29:56
7198,DASH,1686.25629,7984,PENDING,2024-12-28T12:29:57
7199,CDNS,1660.20107,2859,PENDING,2024-12-28T12:29:58
7200,AMZN,2267.13212,420,ACTIVE,2024-12-28T12:29:59
7201,FANG,1035.59521,1108,ALERT,2024-12-28T12:30:00
7202,MCO,2078.38552,6276,ACTIVE,2024-12-28T12:30:01
